accuracy,loss,val_accuracy,val_loss
0.0032786885276436806,0.7140292525291443,0.0,0.6340892314910889
0.006557377055287361,0.6233574748039246,0.0,0.6074883341789246
0.006557377055287361,0.5983056426048279,0.0,0.6006201505661011
0.006557377055287361,0.5884003639221191,0.0,0.5959432125091553
0.006557377055287361,0.5870044231414795,0.0,0.5903443098068237
0.006557377055287361,0.5853138566017151,0.0,0.5873149633407593
0.006557377055287361,0.5860698819160461,0.0,0.5847456455230713
0.006557377055287361,0.57715904712677,0.0,0.580328106880188
0.006557377055287361,0.5770143866539001,0.0,0.5800248384475708
0.006557377055287361,0.5736721754074097,0.0,0.5813016295433044
0.006557377055287361,0.5843299627304077,0.0,0.5778213143348694
0.006557377055287361,0.5736101269721985,0.0,0.5874857902526855
0.006557377055287361,0.5824176073074341,0.0,0.5852481722831726
0.006557377055287361,0.5802049040794373,0.0,0.5824394822120667
0.006557377055287361,0.5735063552856445,0.0,0.5773835182189941
0.006557377055287361,0.5691948533058167,0.0,0.5746256113052368
0.006557377055287361,0.573864221572876,0.0,0.5760243535041809
0.006557377055287361,0.5695008039474487,0.0,0.5726257562637329
0.006557377055287361,0.5664711594581604,0.0,0.5719197392463684
0.006557377055287361,0.5657616853713989,0.0,0.5719583630561829
0.006557377055287361,0.5656185746192932,0.0,0.5804568529129028
0.006557377055287361,0.5689980983734131,0.0,0.586694061756134
0.006557377055287361,0.576055645942688,0.0,0.595003604888916
0.006557377055287361,0.5755171179771423,0.0,0.5768755078315735
0.006557377055287361,0.5708624720573425,0.0,0.5768811106681824
0.006557377055287361,0.5647363662719727,0.0,0.5707772374153137
0.006557377055287361,0.5650569796562195,0.0,0.572077751159668
0.006557377055287361,0.5664711594581604,0.0,0.5723947882652283
0.006557377055287361,0.5646170377731323,0.0,0.5697264671325684
0.006557377055287361,0.564689040184021,0.0,0.5719906091690063
0.006557377055287361,0.5639547109603882,0.0,0.5696194767951965
0.006557377055287361,0.5632869601249695,0.0,0.5717997550964355
0.006557377055287361,0.5663992166519165,0.0,0.5743622779846191
0.006557377055287361,0.5683218240737915,0.0,0.5711514949798584
0.006557377055287361,0.5657190084457397,0.0,0.5711187720298767
0.006557377055287361,0.5632174611091614,0.0,0.5716021656990051
0.006557377055287361,0.5619470477104187,0.0,0.5706480145454407
0.006557377055287361,0.5641375184059143,0.0,0.5735300183296204
0.006557377055287361,0.563920795917511,0.0,0.57567298412323
0.006557377055287361,0.5696841478347778,0.0,0.5810707807540894
0.006557377055287361,0.5692539811134338,0.0,0.5740644335746765
0.006557377055287361,0.5658696293830872,0.0,0.5712767243385315
0.006557377055287361,0.5655986070632935,0.0,0.57341068983078
0.006557377055287361,0.5664283633232117,0.0,0.5759267807006836
0.006557377055287361,0.5640276670455933,0.0,0.570094108581543
0.006557377055287361,0.562375009059906,0.0,0.5732465386390686
0.006557377055287361,0.5647448897361755,0.0,0.5704569816589355
0.006557377055287361,0.5634932518005371,0.0,0.5767701864242554
0.006557377055287361,0.5629598498344421,0.0,0.5708826184272766
0.006557377055287361,0.5649607181549072,0.0,0.5715703368186951
0.006557377055287361,0.5625531077384949,0.0,0.5712965130805969
0.006557377055287361,0.5616270899772644,0.0,0.5698944330215454
0.006557377055287361,0.5616330504417419,0.0,0.5718271732330322
0.006557377055287361,0.561195433139801,0.0,0.5700047016143799
0.006557377055287361,0.5619944930076599,0.0,0.5713452100753784
0.006557377055287361,0.5638474225997925,0.0,0.5721669793128967
0.006557377055287361,0.5624592304229736,0.0,0.5712333917617798
0.006557377055287361,0.561972975730896,0.0,0.5691310167312622
0.006557377055287361,0.5613059997558594,0.0,0.5691803693771362
0.006557377055287361,0.563351571559906,0.0,0.5694097876548767
0.006557377055287361,0.5638274550437927,0.0,0.5707317590713501
0.006557377055287361,0.561094343662262,0.0,0.5696098208427429
0.006557377055287361,0.5608884692192078,0.0,0.5701391100883484
0.006557377055287361,0.5632094144821167,0.0,0.5710105299949646
0.006557377055287361,0.561758816242218,0.0,0.5685637593269348
0.006557377055287361,0.560629665851593,0.0,0.5685573816299438
0.006557377055287361,0.5605864524841309,0.0,0.5695167779922485
0.006557377055287361,0.5615482330322266,0.0,0.5711755156517029
0.006557377055287361,0.5618360042572021,0.0,0.5692808032035828
0.006557377055287361,0.5642379522323608,0.0,0.5727774500846863
0.006557377055287361,0.5622103810310364,0.0,0.5681134462356567
0.006557377055287361,0.5605611801147461,0.0,0.569998025894165
0.006557377055287361,0.5617517232894897,0.0,0.5678697228431702
0.006557377055287361,0.5602848529815674,0.0,0.567814826965332
0.006557377055287361,0.559272825717926,0.0,0.570544421672821
0.006557377055287361,0.5600064396858215,0.0,0.5676307082176208
0.006557377055287361,0.5597177147865295,0.0,0.5677730441093445
0.006557377055287361,0.5583545565605164,0.0,0.5688799023628235
0.006557377055287361,0.5585820078849792,0.0,0.5673311352729797
0.006557377055287361,0.5601754784584045,0.0,0.569282054901123
0.006557377055287361,0.5584517121315002,0.0,0.5679517388343811
0.006557377055287361,0.5587268471717834,0.0,0.5679345726966858
0.006557377055287361,0.5599733591079712,0.0,0.5682967305183411
0.006557377055287361,0.5610502362251282,0.0,0.56935054063797
0.006557377055287361,0.5601365566253662,0.0,0.570513904094696
0.006557377055287361,0.5610914826393127,0.0,0.5718297958374023
0.006557377055287361,0.5589895844459534,0.0,0.5678925514221191
0.006557377055287361,0.558864176273346,0.0,0.5706018805503845
0.006557377055287361,0.5589271187782288,0.0,0.5675868988037109
0.006557377055287361,0.5584337115287781,0.0,0.5674868822097778
0.006557377055287361,0.5582754611968994,0.0,0.5696970224380493
0.006557377055287361,0.5594004392623901,0.0,0.5684297680854797
0.006557377055287361,0.5595083832740784,0.0,0.5675821304321289
0.006557377055287361,0.5590701103210449,0.0,0.5674372911453247
0.006557377055287361,0.5592892169952393,0.0,0.5680556297302246
0.006557377055287361,0.5595589280128479,0.0,0.5675085186958313
