accuracy,loss,val_accuracy,val_loss
0.006557377055287361,0.726323664188385,0.0,0.6361238956451416
0.006557377055287361,0.6270995140075684,0.0,0.6258465647697449
0.006557377055287361,0.6122714281082153,0.0,0.6126190423965454
0.006557377055287361,0.6127306222915649,0.0,0.6044354438781738
0.006557377055287361,0.597196638584137,0.0,0.5933764576911926
0.006557377055287361,0.5882555842399597,0.0,0.6003279685974121
0.006557377055287361,0.5898722410202026,0.0,0.5996646285057068
0.006557377055287361,0.5934750437736511,0.0,0.5974287390708923
0.006557377055287361,0.5844793319702148,0.0,0.5838343501091003
0.006557377055287361,0.5829774141311646,0.0,0.5824791193008423
0.006557377055287361,0.576693058013916,0.0,0.5790473222732544
0.006557377055287361,0.5750988125801086,0.0,0.5800030827522278
0.006557377055287361,0.5744292140007019,0.0,0.581015944480896
0.006557377055287361,0.5719590783119202,0.0,0.5773330330848694
0.006557377055287361,0.5692439675331116,0.0,0.5774272084236145
0.006557377055287361,0.5710588097572327,0.0,0.574222207069397
0.006557377055287361,0.5690842270851135,0.0,0.5788581371307373
0.006557377055287361,0.5707482099533081,0.0,0.5736903548240662
0.006557377055287361,0.5697087645530701,0.0,0.579464852809906
0.006557377055287361,0.5689794421195984,0.0,0.5781422257423401
0.006557377055287361,0.5710394978523254,0.0,0.5735785365104675
0.006557377055287361,0.5687845945358276,0.0,0.5730401873588562
0.006557377055287361,0.5691545605659485,0.0,0.5749055743217468
0.006557377055287361,0.5708101987838745,0.0,0.5725370645523071
0.006557377055287361,0.5696932673454285,0.0,0.5727710127830505
0.006557377055287361,0.5701012015342712,0.0,0.5752394199371338
0.006557377055287361,0.5688628554344177,0.0,0.5743322372436523
0.006557377055287361,0.5674679279327393,0.0,0.5789113640785217
0.006557377055287361,0.5692813992500305,0.0,0.5734336972236633
0.006557377055287361,0.5666608214378357,0.0,0.5794180035591125
0.006557377055287361,0.5691540837287903,0.0,0.5721570253372192
0.006557377055287361,0.5678496360778809,0.0,0.570464015007019
0.006557377055287361,0.566585123538971,0.0,0.5726661086082458
0.006557377055287361,0.5660046935081482,0.0,0.5822169184684753
0.006557377055287361,0.5698911547660828,0.0,0.5729212164878845
